,id,source_url,captions,md5
1346,5426,http://plantid.net/PhotoPath/Thumb192/__WL/Hordeum%20murinum%20subsp.%20leporinum%20-%20Pleasanton%20Ridge%202008-04-22%20-2.jpg,"Hordeum murinum ssp. leporinum, Three spikelets attach at each node on the stem. The outer spikelets are longer and are male only.",ecf89707c6918bcc9560d8d04e644c03
1347,5427,http://plantid.net/PhotoPath/Thumb192/__ZAB/Hordeum%20murinum%20ssp.%20leporinum_0000%200000%200414%201500.jpg,"Hordeum murinum ssp. leporinum, This single-stem grass grows in large colonies, with showy spikes that turn purple with age.",a20884033f7ac5b907e49c4bafae982e
1348,5428,http://plantid.net/PhotoPath/Thumb192/__WL/Bromus%20madritensis%20subsp.%20rubens%20-%20Sycamore%20Valley%202004-05-21%20-4.jpg,"Bromus rubens, At maturity, clusters of reddish spikelets open up and spread their awns , forming a striking bottle-brush shape.",208c00394d267b337d999bb507d3f198
1349,5429,http://plantid.net/PhotoPath/Thumb192/__KM/Bromus%20madritensis%20ssp.%20rubens_0000%200000%200109%201743.jpg,"Bromus rubens, Spikelets start green.  Like other bromes , spikelets are narrow and have awns .",5abc499ef09eda58f5bba5459f0e3ad8
1350,5430,http://plantid.net/PhotoPath/Thumb192/__NK/Bromus%20madritensis%20ssp.%20rubens_0000%200000%200111%200636.jpg,"Bromus rubens, Red Brome grows quickly in sandy soil and disturbed areas when there is enough rain.  An annual , it puts all its energy into growing and distributing seeds in one season.",bc70b3bbecb2cf56b219f107943c76ea
1351,5455,http://plantid.net/PhotoPath/Thumb192/__KM/Hirschfeldia%20incana_0000%200000%201203%200516.jpg,"Hirschfeldia incana, Yellow flowers are distinctive, with 4 separate, flat petals forming a cross.",8fa9660badb9c5e9adb32aa02fc8572f
1352,5456,http://plantid.net/PhotoPath/Thumb192/__KM/Hirschfeldia%20incana_0000%200000%201208%202442.jpg,"Hirschfeldia incana, Flowers cluster near the end of rather bare stems.",774ee280751841631674a76fc4bc0e9f
1353,5457,http://plantid.net/PhotoPath/Thumb192/__KM/Hirschfeldia%20incana_0000%200000%201208%202441.jpg,"Hirschfeldia incana, Large lobed leaves at the bottom power the growth of many stems and branches.",f86319e116e2eed05410eff91b9ad7a7
1354,5458,http://plantid.net/PhotoPath/Thumb192/__NK/Cortaderia%20selloana_0000%200000%200108%201023.jpg,"Cortaderia selloana, Male spikelets are on separate plants from female.  The spikelets, however, look similar except that female florets are hairy.",b1af2a080100cba6a6b98d2febd31c07
1355,5459,http://plantid.net/PhotoPath/Thumb192/__WL/Cortaderia%20selloana%20-%20Alameda%20Creek%202007-05-06%2001.jpg,"Cortaderia selloana, Leaves are blue-green on top and green on the bottom.  Andean Pampas Grass is green on both sides.",bf82e88908f3d0e8b1a836138dade8fd
1356,5460,http://plantid.net/PhotoPath/Thumb192/__RV/Cortaderia%20selloana_0000%200000%200717%201300.jpg,"Cortaderia selloana, Leaf margins are sharp and grabby, like razor wire.",97009e9f97f15b3251dc9a31663ee1cd
1357,5461,http://plantid.net/PhotoPath/Thumb192/__KM/Epilobium%20brachycarpum_0000%201111%202222%203600.jpg,"Epilobium brachycarpum, Four pink or purple divided petals.  Darker veining.",851bf90e1e8477dc4503c25e351e5a2f
1358,5462,http://plantid.net/PhotoPath/Thumb192/__NK/Epilobium%20brachycarpum_0000%200000%201107%200491.jpg,"Epilobium brachycarpum, Fruit capsules over an inch long open up to allow seeds to float away on hair tufts.",32c1e8060e31d5a6edcbe9d1e77dfce4
1359,5463,http://plantid.net/PhotoPath/Thumb192/__LBM/Epilobium%20brachycarpum.jpg,"Epilobium brachycarpum, Leaves short and thin.  Stands erect on a very thin stem to 6 feet tall.",eb3116b8e635f975e9b24c9784395c8d
1360,6019,http://plantid.net/PhotoPath/Thumb192/__KJ/Festuca%20californica.jpg,"Festuca californica, This tufted grass has arching, narrow, folded, gray-green leaves to 3 feet long.  Mature spikelets hang down on long stalks.",e6334ce3a1b91d591e0e1760c0ae443c
1361,6020,http://plantid.net/PhotoPath/Thumb192/__WL/Festuca%20californica%20-%20Tilden%20Botanic%20Garden%202012-06-07%20%2004.jpg,"Festuca californica, The inflorescence is branched and open. Spikelets contain 4-6 florets and have short awns.",8f1ad059558bc22d03976a4cb441dd60
1362,6021,http://plantid.net/PhotoPath/Thumb192/__NK/Festuca%20californica_0000%200000%201107%200676.jpg,"Festuca californica, California Fescue is widespread, gracing hills, open forests and streambanks.  It turns straw color in the fall (Festuca is Latin for ""straw"").",95eec9d482e0d6a4205cc72af34c3c23
1363,6022,http://plantid.net/PhotoPath/Thumb192/__NK/Juniperus%20californica_0000%200000%200909%200387.jpg,"Juniperus californica, Pale blue waxy berries.  Leaves made up of overlapping scales.",71e01637a408841721fcd75e92de873c
1364,6023,http://plantid.net/PhotoPath/Thumb192/__KM/Juniperus%20californica_0000%200000%201208%201212.jpg,"Juniperus californica, Bark is thin, grey, and flakes off easily.",e78717e346e41a9c5555f6a369e08f80
1365,6024,http://plantid.net/PhotoPath/Thumb192/__NK/Juniperus%20californica_0000%200000%201209%201817.jpg,"Juniperus californica, Shrub grows to maybe 20 feet in dry flats and pinyon/juniper woodland.",44d17a4d642cb5695d56990c169e664f
1366,6040,http://plantid.net/PhotoPath/Thumb192/__JML/Ribes%20menziesii%20var.%20menziesii.jpg,"Ribes menziesii, Leaves are hairy and soft, and remind me of small (less than 2"" across) maple leaves.",68dbb3f70d9db05d8d2892ee9e139178
1367,6041,http://plantid.net/PhotoPath/Thumb192/__AF/Ribes%20menziesii_1031.jpg,"Ribes menziesii, The flower has purple sepals that fold backwards, short white petals that hang down, and stamens that stick out the bottom.",d69fd08613e3a37ed2bfbac4e1f5c1b7
1368,6042,http://plantid.net/PhotoPath/Thumb192/__SSM/Ribes%20menziesii_0000%200000%200716%201719.jpg,"Ribes menziesii, Thin prickles along the stem make this a Gooseberry.  Currants look similar but don't have prickles.",732631902aba2cb6f69531badc08f35f
1369,6049,http://plantid.net/PhotoPath/Thumb192/__LBM/Galium%20porrigens%20-%20Copy.jpg,"Galium porrigens var. porrigens, Look for whorled leaves in groups of 4, small yellow flowers with 4 petals, a square stem, and white berries.",271553c4359f37f36f3ec5c81d2ea58c
1370,6050,http://plantid.net/PhotoPath/Thumb192/__NK/Galium%20porrigens%20var.%20porrigens_0000%200000%201107%200701.jpg,"Galium porrigens var. porrigens, Flowers are small, about 1/10"" across.",9329f475ce80652b0a458cbdc569bf07
1371,6051,http://plantid.net/PhotoPath/Thumb192/__WL/Galium%20porrigens%20var.%20porrigens%20-%20Garin-Dry%20Creek%202006-04-06%20-15.jpg,"Galium porrigens var. porrigens, Square stems and leaves have prickly hairs, good for clinging.",7ef6c70228a2ddbb81924c499b06cd31
1372,6052,http://plantid.net/PhotoPath/Thumb192/__RS/Quercus%20agrifolia%20PORE_2013_05_30%20147.jpg,"Quercus agrifolia var. agrifolia, When unrestricted, Live Oaks grow wide and tall, with a thick canopy of evergreen, leathery leaves.",e671ecd99a10b00569d857523e4934f9
1373,6053,http://plantid.net/PhotoPath/Thumb192/__TC/Quercus%20agrifolia%20var.%20agrifolia_970.jpg,"Quercus agrifolia var. agrifolia, Leaves often curl under and have spiny edges.  Acorns grow at the end of twigs.",ff7adc12ca2d9baad9a747140706ed65
1374,6054,http://plantid.net/PhotoPath/Thumb192/__KM/Quercus%20agrifolia%20var.%20agrifolia_0000%200000%201208%203274.jpg,"Quercus agrifolia var. agrifolia, Male flowers are pale green.  Female flowers are hard to find, inconspicuous at the base of new leaves.",173d08c023f8e94c47c07e4463c12a12
1375,6064,http://plantid.net/PhotoPath/Thumb192/__SSM/Triticum%20aestivum_0000%200000%200205%200481.jpg,"Triticum aestivum, Each stem ends in a spike of spikelets that present themselves in a tight weave with long awns sticking out.",e787c5674b5f0d53e118cdd8185a4913
1376,6065,http://plantid.net/PhotoPath/Thumb192/__SSM/Triticum%20aestivum_0000%200000%200205%200484.jpg,"Triticum aestivum, Spikelets point upwards, tight to the stem.  Long awns grow from glumes and florets .",3c1d3a8d611c838ba9d52d9ab6a1c855
1377,6066,http://plantid.net/PhotoPath/Thumb192/__SSM/Triticum%20aestivum_0000%200000%200411%200909.jpg,"Triticum aestivum, Leaves are flat, about 1/2"" wide and 10"" long.  They start by ascending but are floppy.  Parallel veins are many and prominent.",139f49f557c9d669310b293c276c06ea
1378,6079,http://plantid.net/PhotoPath/Thumb192/__KM/Geranium%20molle_0000%200000%201208%200112.jpg,"Geranium molle, Five notched petals surround a pale center decorated with blueish anthers .",44d1e82134402cd8f25fd20016a722e5
1379,6080,http://plantid.net/PhotoPath/Thumb192/__WL/Geranium%20molle%20-%20Garin-Dry%20Creek%202007-04-08%2002.jpg,"Geranium molle, I suppose the round leaf with many indents reminded someone of a dove's foot.  The leaves are incredibly soft and fun to touch.",3061b3719f938281f1087dc9491b2727
1380,6081,http://plantid.net/PhotoPath/Thumb192/__WL/Geranium%20molle%20-%20Diablo%20Foothills%202007-03-22%20-2.jpg,"Geranium molle, You can distinguish this small geranium by its circular, round-lobed leaves, and the blue anthers at the center of the flower.",1d0eb7a970e3aeaa5abf0a5caddd9495
1381,6160,http://plantid.net/PhotoPath/Thumb192/__KM/Fritillaria%20affinis_0000%201111%202222%203911.jpg,"Fritillaria affinis, Flowers have 6 brown or green tepals with mottled yellow and green areas.  They hang upside down like bells from a drooping stalk.",e99885da3b0864eca298276230dc6c4c
1382,6161,http://plantid.net/PhotoPath/Thumb192/__WF/Fritillaria%20affinis_Checker%20Lily_Wolfback%20Ridge_1978-03-09__WF.jpg,"Fritillaria affinis, Narrow leaves are whorled near the bottom, and then grow next to flower stalks near the top of the stem.",6f24179463d92ff395f8ac36fab4df06
1383,6162,http://plantid.net/PhotoPath/Thumb192/__KJ/Fritillaria%20affinis.jpg,"Fritillaria affinis, Leaves are parallel veined.  The stem is erect and grows from a bulb.",04ad6003a2a9f9e9ff848e0ca6d1e18d
1384,6238,http://plantid.net/PhotoPath/Thumb192/__NK/Ranunculus%20californicus%20var.%20californicus_0000%200000%201014%200851.jpg,"Ranunculus californicus var. californicus, The center of the flower is a crowded group of green pistils .  Surrounding it is a ring of yellow stamens and a ring of reflective yellow petals .",435f45c868d49a6e233490a9a43e2058
1385,6239,http://plantid.net/PhotoPath/Thumb192/__BB/Ranunculus%20californicus%20var.%20californicus_0000%200000%200315%201733.jpg,"Ranunculus californicus var. californicus, Leaf stalks join the base of the plant.  Leaflets are often in 3s, and are lobed .",55d95f7d7af153354b65208d4871b452
1386,6240,http://plantid.net/PhotoPath/Thumb192/__SSM/Ranunculus%20californicus%20var.%20californicus_0000%200000%200416%201709.jpg,"Ranunculus californicus var. californicus, This variety is widespread and grows a couple of feet tall.",343aaea89a962afeff4ce3d833140a80
1387,6262,http://plantid.net/PhotoPath/Thumb192/__NK/Spartina%20foliosa_0000%200000%201009%202265.jpg,"Spartina foliosa, Hollow stems grow to 5 feet long.  Leaves grow to 2 feet long.",c0b66b53adfcaad866654005fd33180d
1388,6263,http://plantid.net/PhotoPath/Thumb192/__WF/Spartina%20foliosa%203_Cordgrass_Mill%20Valley_1978-10-08__WF.jpg,"Spartina foliosa, Flowers grow in a narrow, dense spike on one side of the stalk.",0d977b0896271080f78ec7a71fc2dc48
1389,6264,http://plantid.net/PhotoPath/Thumb192/__WF/Spartina%20foliosa%202_Cordgrass_Mill%20Valley_1978-10-08__WF.jpg,"Spartina foliosa, Widespread in salt marshes and mudflats, especially on San Francisco Bay.",111b2acb26913ca4f82e1b1a7f0669af
1390,6280,http://plantid.net/PhotoPath/Thumb192/__NK/Genista%20monspessulana_0000%200000%201009%202037.jpg,"Genista monspessulana, Groups of 4 to 10 flowers appear at the end of short stalks.  Slight fragrance.",187b66004e0ecd69040c45276b72b0f2
1391,6281,http://plantid.net/PhotoPath/Thumb192/__NK/Genista%20monspessulana_0000%200000%201108%201857.jpg,"Genista monspessulana, 3 leaflets.  Stem is round with 8 to 10 ridges along the outer edge.",43d93820a175b05a8df54ff70ee8f798
1392,6282,http://plantid.net/PhotoPath/Thumb192/__WF/Genista%20monspessulana_French%20Broom_South%20of%20Waldo%20Tunnel_1992-04-21__WF.jpg,"Genista monspessulana, French Broom is invasive, covering hills and valleys.",9e290dabcc7ec10d5d8a96a41aa92894
1393,7048,http://plantid.net/PhotoPath/Thumb192/__NK/Juncus%20phaeocephalus%20var.%20phaeocephalus_0000%200000%201107%201044.jpg,"Juncus phaeocephalus var. phaeocephalus, These rushes grow closely together on wet ground.  Dark brown or purple flower heads grow near the top of flattened stems.",0c43f200bb4912d96ab6ac0d519abe98
1394,7049,http://plantid.net/PhotoPath/Thumb192/__NK/Juncus%20phaeocephalus%20var.%20phaeocephalus_0000%200000%201107%201046.jpg,"Juncus phaeocephalus var. phaeocephalus, Flower heads have many dark-brown six-part flowers. Anthers (white) and stigmas (pink) stick out beyond the flowers to aid wind pollination.",21128232cb4ca9caf2fdea4b57386da1
1395,7050,http://plantid.net/PhotoPath/Thumb192/__DH/Juncus%20phaeocephalus%20var.%20phaeocephalus%203.JPG,"Juncus phaeocephalus var. phaeocephalus, Leaves are flat and have ribs that grow part-way across them.  They have pointed tips.",e4d1c267883082e713134468c06f203c
1396,7054,http://plantid.net/PhotoPath/Thumb192/__NK/Trifolium%20fucatum_0000%200000%201109%200199.jpg,"Trifolium fucatum, White or yellow clover flowers bunch together in a round ball.  Leaves are formed from 3 separate leaflets .",7c27226466f135c8dc06079e13bcda85
1397,7055,http://plantid.net/PhotoPath/Thumb192/__NK/Trifolium%20fucatum_0000%200000%201116%200571.jpg,"Trifolium fucatum, The base of each flower expands as its fruit develops.  Note the green pointed bracts below the flower head.",41dd2a826e1d882da8c2b867336a4f29
1398,7056,http://plantid.net/PhotoPath/Thumb192/__WF/Trifolium%20virescens_Bull%20Clover_Ring%20Mountain_1977-05-18__WF.jpg,"Trifolium fucatum, These large clovers often grow in colonies.",99b8312f5db4e1b051ce762af8d6bed4
1399,7063,http://plantid.net/PhotoPath/Thumb192/__RS/Nemophila%20menziesii%20var.%20atomaria%20PORE_TomalesPoint_2013_04_12%20097.jpg,"Nemophila menziesii var. atomaria, Often grows in patches.  This coastal variety is white instead of blue.",8933f3a57f50dedcb90d6dd6281b0899
1400,7064,http://plantid.net/PhotoPath/Thumb192/__RPS/Nemophila%20menziesii%20var.%20atomaria_Baby%20Blue%20Eyes_2330.jpg,"Nemophila menziesii var. atomaria, A delecate white flower with black dots and lines decorating the petals.",9148a8b450c5676cba4458684c44cf5b
1401,7065,http://plantid.net/PhotoPath/Thumb192/__WF/Nemophila%20menziesii%20var.%20atomaria_Baby%20Blue%20Eyes_Deer%20Park_1978-03-11__WF.jpg,"Nemophila menziesii var. atomaria, Grows low to the ground.  Leaves are opposite, and have divided toothed leaflets.",930b7be3162e65bc1fc806de7beb8a80
1402,7135,http://plantid.net/PhotoPath/Thumb192/__BB/Prosartes%20hookeri_0000%200000%200315%203331.jpg,"Prosartes hookeri, Fairy bell flower hangs down from the end of the branch, under a pair of wide leaves.",5e52ac7fe92f58728807598bbdeb4649
1403,7136,http://plantid.net/PhotoPath/Thumb192/__JML/Disporum%20hookeri%202.jpg,"Prosartes hookeri, Leaves are alternate and regularly spaced along the stem.  They have parallel veins.",c93e9914e59485d98b1f79d46447bb72
1404,7137,http://plantid.net/PhotoPath/Thumb192/__WF/Prosartes%20hookeri_Fairy%20Bells_Morning%20Sun%20Trail%20in%20Sausalito_2002-08-24__WF.jpg,"Prosartes hookeri, Scarlet berries replace the beautiful Fairy Bell flowers.",df61e1f683ccf1e6504d1dc5c7a09059
1405,7147,http://plantid.net/PhotoPath/Thumb192/__SSM/Tellima%20grandiflora_0000%200000%200616%200854.jpg,"Tellima grandiflora, Here is the tall stem with amazing but tiny (1/4"") flowers  along it.  Look for fringes on the petals.",4ae5766edd541ee4e25cbf953917d483
1406,7148,http://plantid.net/PhotoPath/Thumb192/__KM/Tellima%20grandiflora_0000%200000%200208%201322.jpg,"Tellima grandiflora, Beautiful tiny deep pink petals top a green cup.",92aefc876d4df6186d4c614223b1c24f
1407,7149,http://plantid.net/PhotoPath/Thumb192/__RS/Tellima%20grandiflora%20MUWO_2013_04_17%20221.jpg,"Tellima grandiflora, Leaves are soft, flat and hairy with toothed sides. Veins are indented.",09d88c32a750996bc1a5f3f16c459674
1408,7150,http://plantid.net/PhotoPath/Thumb192/__NK/Equisetum%20telmateia%20ssp.%20braunii_0000%200000%201108%201800.jpg,"Equisetum telmateia ssp. braunii, Whorls of 12-40 narrow branches emerge all along the stem.",0de9184090c088f0727d108d5ec84b77
1409,7151,http://plantid.net/PhotoPath/Thumb192/__NK/Equisetum%20telmateia%20ssp.%20braunii_0000%200000%201108%201801.jpg,"Equisetum telmateia ssp. braunii, A separate fertile stem bears spores at the top.",aa3dab1cf62a93ffcf779a94f22c4613
1410,7152,http://plantid.net/PhotoPath/Thumb192/__NK/Equisetum%20telmateia%20ssp.%20braunii_0000%200000%201108%201798.jpg,"Equisetum telmateia ssp. braunii, Grows to 4 or 5 feet tall in wet areas.",4a0ef3699707f65d116a0fe32f313a24
1411,7165,http://plantid.net/PhotoPath/Thumb192/__NK/Polypodium%20scouleri_0000%200000%200408%201856.jpg,"Polypodium scouleri, Leathery frond with wide, rounded segments .  Circular spores line up in two rows underneath.",7082dd859cd870b1e7b49ebb24bf5cd4
1412,7166,http://plantid.net/PhotoPath/Thumb192/__NK/Polypodium%20scouleri_0000%200000%200911%200642.jpg,"Polypodium scouleri, Each frond connects to the ground separately.",b0a81f261e61504a841ca12bd10f870b
1413,7167,http://plantid.net/PhotoPath/Thumb192/__SGM/2013-02-25%20Steep%20Ravine%20on%20Mt.%20Tamalpais/Polypodium%20scouleri_Leather-leaf%20Fern__SGM.jpg,"Polypodium scouleri, Found along the California coast, Leather Fern can grow in rock cracks, and tolerates salt and harsh conditions.",6d5a8a8df6020a9fdd047d832470d856
1414,7168,http://plantid.net/PhotoPath/Thumb192/__KM/Polypodium%20glycyrrhiza_0000%200000%200208%201158.jpg,"Polypodium glycyrrhiza, Each frond is divided into serrated segments that end in a point.",2164424a3746f066e549230f38dd5c47
1415,7169,http://plantid.net/PhotoPath/Thumb192/__KM/Polypodium%20glycyrrhiza_0000%200000%200208%201157.jpg,"Polypodium glycyrrhiza, Licorice Fern grows to 2 feet, taller than the related California Polypody.",9e4c9c0b56c2180d4d20c9295f40c4c8
