url_gcp,url_aws,url_azure,image_id,sequence_id,location_id,frame_num,original_label,scientific_name,common_name,kingdom,phylum,cls,order,family,genus,species,filepath,filename,md5
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Serpentes/Gray Ratsnake/YWN3__2019-07-18__14-36-38(13).JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Serpentes/Gray Ratsnake/YWN3__2019-07-18__14-36-38(13).JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Serpentes/Gray Ratsnake/YWN3__2019-07-18__14-36-38(13).JPG,Ohio Small Animals : Images/Sorted_by_species/Serpentes/Gray Ratsnake/YWN3__2019-07-18__14-36-38(13).JPG,Ohio Small Animals : location_YWN3_sequence_index_00126,Ohio Small Animals : YWN3,10,gray_ratsnake,pantherophis spiloides,gray ratsnake,animalia,chordata,reptilia,squamata,colubridae,pantherophis,spiloides,ohio-small-animals/OH_sm_animals_YWN3__2019-07-18__14-36-38(13).JPG,OH_sm_animals_YWN3__2019-07-18__14-36-38(13).JPG,69a5f4ee3cf3a7fd7cb49fd383e634e3
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Serpentes/Gray Ratsnake/YWN3__2019-07-18__14-36-40(15).JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Serpentes/Gray Ratsnake/YWN3__2019-07-18__14-36-40(15).JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Serpentes/Gray Ratsnake/YWN3__2019-07-18__14-36-40(15).JPG,Ohio Small Animals : Images/Sorted_by_species/Serpentes/Gray Ratsnake/YWN3__2019-07-18__14-36-40(15).JPG,Ohio Small Animals : location_YWN3_sequence_index_00126,Ohio Small Animals : YWN3,12,gray_ratsnake,pantherophis spiloides,gray ratsnake,animalia,chordata,reptilia,squamata,colubridae,pantherophis,spiloides,ohio-small-animals/OH_sm_animals_YWN3__2019-07-18__14-36-40(15).JPG,OH_sm_animals_YWN3__2019-07-18__14-36-40(15).JPG,2d24735d95b564837b846b8a608b1367
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Serpentes/Kirtland's Snake/KILB11E__2022-11-03__14-05-48(7)__Clonophis_kirtlandii.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Serpentes/Kirtland's Snake/KILB11E__2022-11-03__14-05-48(7)__Clonophis_kirtlandii.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Serpentes/Kirtland's Snake/KILB11E__2022-11-03__14-05-48(7)__Clonophis_kirtlandii.JPG,Ohio Small Animals : Images/Sorted_by_species/Serpentes/Kirtland's Snake/KILB11E__2022-11-03__14-05-48(7)__Clonophis_kirtlandii.JPG,Ohio Small Animals : location_KILB11E_sequence_index_00077,Ohio Small Animals : KILB11E,5,kirtland's_snake,clonophis kirtlandii,kirtland's snake,animalia,chordata,reptilia,squamata,colubridae,clonophis,kirtlandii,ohio-small-animals/OH_sm_animals_KILB11E__2022-11-03__14-05-48(7)__Clonophis_kirtlandii.JPG,OH_sm_animals_KILB11E__2022-11-03__14-05-48(7)__Clonophis_kirtlandii.JPG,eda5f60df03c8e4b0d059e0a4275ece2
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Serpentes/Kirtland's Snake/KILB11E__2022-11-03__14-22-40(4)__Clonophis_kirtlandii.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Serpentes/Kirtland's Snake/KILB11E__2022-11-03__14-22-40(4)__Clonophis_kirtlandii.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Serpentes/Kirtland's Snake/KILB11E__2022-11-03__14-22-40(4)__Clonophis_kirtlandii.JPG,Ohio Small Animals : Images/Sorted_by_species/Serpentes/Kirtland's Snake/KILB11E__2022-11-03__14-22-40(4)__Clonophis_kirtlandii.JPG,Ohio Small Animals : location_KILB11E_sequence_index_00079,Ohio Small Animals : KILB11E,3,kirtland's_snake,clonophis kirtlandii,kirtland's snake,animalia,chordata,reptilia,squamata,colubridae,clonophis,kirtlandii,ohio-small-animals/OH_sm_animals_KILB11E__2022-11-03__14-22-40(4)__Clonophis_kirtlandii.JPG,OH_sm_animals_KILB11E__2022-11-03__14-22-40(4)__Clonophis_kirtlandii.JPG,374e896281c6dcfae3458d33fea359b1
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Serpentes/Kirtland's Snake/KILB11E__2022-11-03__14-22-42(6)__Clonophis_kirtlandii.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Serpentes/Kirtland's Snake/KILB11E__2022-11-03__14-22-42(6)__Clonophis_kirtlandii.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Serpentes/Kirtland's Snake/KILB11E__2022-11-03__14-22-42(6)__Clonophis_kirtlandii.JPG,Ohio Small Animals : Images/Sorted_by_species/Serpentes/Kirtland's Snake/KILB11E__2022-11-03__14-22-42(6)__Clonophis_kirtlandii.JPG,Ohio Small Animals : location_KILB11E_sequence_index_00079,Ohio Small Animals : KILB11E,5,kirtland's_snake,clonophis kirtlandii,kirtland's snake,animalia,chordata,reptilia,squamata,colubridae,clonophis,kirtlandii,ohio-small-animals/OH_sm_animals_KILB11E__2022-11-03__14-22-42(6)__Clonophis_kirtlandii.JPG,OH_sm_animals_KILB11E__2022-11-03__14-22-42(6)__Clonophis_kirtlandii.JPG,99e8cef69d6e8acd21d033dba7cbffa3
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Serpentes/Kirtland's Snake/KILB11E__2022-11-03__14-22-51(11)__Clonophis_kirtlandii.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Serpentes/Kirtland's Snake/KILB11E__2022-11-03__14-22-51(11)__Clonophis_kirtlandii.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Serpentes/Kirtland's Snake/KILB11E__2022-11-03__14-22-51(11)__Clonophis_kirtlandii.JPG,Ohio Small Animals : Images/Sorted_by_species/Serpentes/Kirtland's Snake/KILB11E__2022-11-03__14-22-51(11)__Clonophis_kirtlandii.JPG,Ohio Small Animals : location_KILB11E_sequence_index_00079,Ohio Small Animals : KILB11E,10,kirtland's_snake,clonophis kirtlandii,kirtland's snake,animalia,chordata,reptilia,squamata,colubridae,clonophis,kirtlandii,ohio-small-animals/OH_sm_animals_KILB11E__2022-11-03__14-22-51(11)__Clonophis_kirtlandii.JPG,OH_sm_animals_KILB11E__2022-11-03__14-22-51(11)__Clonophis_kirtlandii.JPG,9637022c441344aa8179ece2fe0465b8
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Serpentes/Kirtland's Snake/KILB11E__2022-11-03__14-22-56(13)__Clonophis_kirtlandii.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Serpentes/Kirtland's Snake/KILB11E__2022-11-03__14-22-56(13)__Clonophis_kirtlandii.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Serpentes/Kirtland's Snake/KILB11E__2022-11-03__14-22-56(13)__Clonophis_kirtlandii.JPG,Ohio Small Animals : Images/Sorted_by_species/Serpentes/Kirtland's Snake/KILB11E__2022-11-03__14-22-56(13)__Clonophis_kirtlandii.JPG,Ohio Small Animals : location_KILB11E_sequence_index_00079,Ohio Small Animals : KILB11E,12,kirtland's_snake,clonophis kirtlandii,kirtland's snake,animalia,chordata,reptilia,squamata,colubridae,clonophis,kirtlandii,ohio-small-animals/OH_sm_animals_KILB11E__2022-11-03__14-22-56(13)__Clonophis_kirtlandii.JPG,OH_sm_animals_KILB11E__2022-11-03__14-22-56(13)__Clonophis_kirtlandii.JPG,8e6f3201df22381dcf74a1fb5ce92665
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Serpentes/Kirtland's Snake/KILB11E__2022-11-03__14-22-57(14)__Clonophis_kirtlandii.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Serpentes/Kirtland's Snake/KILB11E__2022-11-03__14-22-57(14)__Clonophis_kirtlandii.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Serpentes/Kirtland's Snake/KILB11E__2022-11-03__14-22-57(14)__Clonophis_kirtlandii.JPG,Ohio Small Animals : Images/Sorted_by_species/Serpentes/Kirtland's Snake/KILB11E__2022-11-03__14-22-57(14)__Clonophis_kirtlandii.JPG,Ohio Small Animals : location_KILB11E_sequence_index_00079,Ohio Small Animals : KILB11E,13,kirtland's_snake,clonophis kirtlandii,kirtland's snake,animalia,chordata,reptilia,squamata,colubridae,clonophis,kirtlandii,ohio-small-animals/OH_sm_animals_KILB11E__2022-11-03__14-22-57(14)__Clonophis_kirtlandii.JPG,OH_sm_animals_KILB11E__2022-11-03__14-22-57(14)__Clonophis_kirtlandii.JPG,e11788a267a7a6fa7b4c604cb4bb2fa1
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Serpentes/Kirtland's Snake/KILC4N__2022-04-23__12-01-36(1)__Clonophis_kirtlandii.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Serpentes/Kirtland's Snake/KILC4N__2022-04-23__12-01-36(1)__Clonophis_kirtlandii.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Serpentes/Kirtland's Snake/KILC4N__2022-04-23__12-01-36(1)__Clonophis_kirtlandii.JPG,Ohio Small Animals : Images/Sorted_by_species/Serpentes/Kirtland's Snake/KILC4N__2022-04-23__12-01-36(1)__Clonophis_kirtlandii.JPG,Ohio Small Animals : location_KILC4N_sequence_index_00006,Ohio Small Animals : KILC4N,0,kirtland's_snake,clonophis kirtlandii,kirtland's snake,animalia,chordata,reptilia,squamata,colubridae,clonophis,kirtlandii,ohio-small-animals/OH_sm_animals_KILC4N__2022-04-23__12-01-36(1)__Clonophis_kirtlandii.JPG,OH_sm_animals_KILC4N__2022-04-23__12-01-36(1)__Clonophis_kirtlandii.JPG,c4241d8efb1eddb63b751dcdd80df1c5
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Serpentes/Kirtland's Snake/KILC4N__2022-04-23__12-01-38(3)__Clonophis_kirtlandii.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Serpentes/Kirtland's Snake/KILC4N__2022-04-23__12-01-38(3)__Clonophis_kirtlandii.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Serpentes/Kirtland's Snake/KILC4N__2022-04-23__12-01-38(3)__Clonophis_kirtlandii.JPG,Ohio Small Animals : Images/Sorted_by_species/Serpentes/Kirtland's Snake/KILC4N__2022-04-23__12-01-38(3)__Clonophis_kirtlandii.JPG,Ohio Small Animals : location_KILC4N_sequence_index_00006,Ohio Small Animals : KILC4N,2,kirtland's_snake,clonophis kirtlandii,kirtland's snake,animalia,chordata,reptilia,squamata,colubridae,clonophis,kirtlandii,ohio-small-animals/OH_sm_animals_KILC4N__2022-04-23__12-01-38(3)__Clonophis_kirtlandii.JPG,OH_sm_animals_KILC4N__2022-04-23__12-01-38(3)__Clonophis_kirtlandii.JPG,555791b63368a502c8ffc36902d5d644
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Serpentes/Kirtland's Snake/KILC5W__2022-04-22__14-24-33(1)__Clonophis_kirtlandii.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Serpentes/Kirtland's Snake/KILC5W__2022-04-22__14-24-33(1)__Clonophis_kirtlandii.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Serpentes/Kirtland's Snake/KILC5W__2022-04-22__14-24-33(1)__Clonophis_kirtlandii.JPG,Ohio Small Animals : Images/Sorted_by_species/Serpentes/Kirtland's Snake/KILC5W__2022-04-22__14-24-33(1)__Clonophis_kirtlandii.JPG,Ohio Small Animals : location_KILC5W_sequence_index_00000,Ohio Small Animals : KILC5W,0,kirtland's_snake,clonophis kirtlandii,kirtland's snake,animalia,chordata,reptilia,squamata,colubridae,clonophis,kirtlandii,ohio-small-animals/OH_sm_animals_KILC5W__2022-04-22__14-24-33(1)__Clonophis_kirtlandii.JPG,OH_sm_animals_KILC5W__2022-04-22__14-24-33(1)__Clonophis_kirtlandii.JPG,57019f8631e2f3727bb6596e2e75010b
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Serpentes/Kirtland's Snake/KILC5W__2022-04-22__14-24-34(2)__Clonophis_kirtlandii.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Serpentes/Kirtland's Snake/KILC5W__2022-04-22__14-24-34(2)__Clonophis_kirtlandii.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Serpentes/Kirtland's Snake/KILC5W__2022-04-22__14-24-34(2)__Clonophis_kirtlandii.JPG,Ohio Small Animals : Images/Sorted_by_species/Serpentes/Kirtland's Snake/KILC5W__2022-04-22__14-24-34(2)__Clonophis_kirtlandii.JPG,Ohio Small Animals : location_KILC5W_sequence_index_00000,Ohio Small Animals : KILC5W,1,kirtland's_snake,clonophis kirtlandii,kirtland's snake,animalia,chordata,reptilia,squamata,colubridae,clonophis,kirtlandii,ohio-small-animals/OH_sm_animals_KILC5W__2022-04-22__14-24-34(2)__Clonophis_kirtlandii.JPG,OH_sm_animals_KILC5W__2022-04-22__14-24-34(2)__Clonophis_kirtlandii.JPG,f32f44ebb7c6e8158cd0c25f09c355ea
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Serpentes/Kirtland's Snake/KILJ17W__2022-05-07__14-42-20(3)__Clonophis_kirtlandii.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Serpentes/Kirtland's Snake/KILJ17W__2022-05-07__14-42-20(3)__Clonophis_kirtlandii.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Serpentes/Kirtland's Snake/KILJ17W__2022-05-07__14-42-20(3)__Clonophis_kirtlandii.JPG,Ohio Small Animals : Images/Sorted_by_species/Serpentes/Kirtland's Snake/KILJ17W__2022-05-07__14-42-20(3)__Clonophis_kirtlandii.JPG,Ohio Small Animals : location_KILJ17W_sequence_index_00002,Ohio Small Animals : KILJ17W,2,kirtland's_snake,clonophis kirtlandii,kirtland's snake,animalia,chordata,reptilia,squamata,colubridae,clonophis,kirtlandii,ohio-small-animals/OH_sm_animals_KILJ17W__2022-05-07__14-42-20(3)__Clonophis_kirtlandii.JPG,OH_sm_animals_KILJ17W__2022-05-07__14-42-20(3)__Clonophis_kirtlandii.JPG,1f5055012d96a13af5dbea51dcad061d
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Serpentes/Kirtland's Snake/KILM6W__2022-05-14__09-35-53(1)__Clonophis_kirtlandii.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Serpentes/Kirtland's Snake/KILM6W__2022-05-14__09-35-53(1)__Clonophis_kirtlandii.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Serpentes/Kirtland's Snake/KILM6W__2022-05-14__09-35-53(1)__Clonophis_kirtlandii.JPG,Ohio Small Animals : Images/Sorted_by_species/Serpentes/Kirtland's Snake/KILM6W__2022-05-14__09-35-53(1)__Clonophis_kirtlandii.JPG,Ohio Small Animals : location_KILM6W_sequence_index_00000,Ohio Small Animals : KILM6W,0,kirtland's_snake,clonophis kirtlandii,kirtland's snake,animalia,chordata,reptilia,squamata,colubridae,clonophis,kirtlandii,ohio-small-animals/OH_sm_animals_KILM6W__2022-05-14__09-35-53(1)__Clonophis_kirtlandii.JPG,OH_sm_animals_KILM6W__2022-05-14__09-35-53(1)__Clonophis_kirtlandii.JPG,fc5fea6fbdacf65dbef4f665d878e3ca
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Serpentes/Northern Watersnake/GRN3__2019-05-16__15-13-11(1).JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Serpentes/Northern Watersnake/GRN3__2019-05-16__15-13-11(1).JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Serpentes/Northern Watersnake/GRN3__2019-05-16__15-13-11(1).JPG,Ohio Small Animals : Images/Sorted_by_species/Serpentes/Northern Watersnake/GRN3__2019-05-16__15-13-11(1).JPG,Ohio Small Animals : location_GRN3_sequence_index_00054,Ohio Small Animals : GRN3,0,northern_watersnake,nerodia sipedon,northern watersnake,animalia,chordata,reptilia,squamata,colubridae,nerodia,sipedon,ohio-small-animals/OH_sm_animals_GRN3__2019-05-16__15-13-11(1).JPG,OH_sm_animals_GRN3__2019-05-16__15-13-11(1).JPG,7f17fbbcf720f02a86e15c278e35a697
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Serpentes/Northern Watersnake/KILB4S__2022-05-14__09-53-46(2)__Nerodia_sipedon.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Serpentes/Northern Watersnake/KILB4S__2022-05-14__09-53-46(2)__Nerodia_sipedon.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Serpentes/Northern Watersnake/KILB4S__2022-05-14__09-53-46(2)__Nerodia_sipedon.JPG,Ohio Small Animals : Images/Sorted_by_species/Serpentes/Northern Watersnake/KILB4S__2022-05-14__09-53-46(2)__Nerodia_sipedon.JPG,Ohio Small Animals : location_KILB4S_sequence_index_00000,Ohio Small Animals : KILB4S,1,northern_watersnake,nerodia sipedon,northern watersnake,animalia,chordata,reptilia,squamata,colubridae,nerodia,sipedon,ohio-small-animals/OH_sm_animals_KILB4S__2022-05-14__09-53-46(2)__Nerodia_sipedon.JPG,OH_sm_animals_KILB4S__2022-05-14__09-53-46(2)__Nerodia_sipedon.JPG,c3ba09937772c55f99035bede307a183
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Serpentes/Northern Watersnake/KILC1E__2022-05-27__17-24-42(2)__Nerodia_sipedon.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Serpentes/Northern Watersnake/KILC1E__2022-05-27__17-24-42(2)__Nerodia_sipedon.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Serpentes/Northern Watersnake/KILC1E__2022-05-27__17-24-42(2)__Nerodia_sipedon.JPG,Ohio Small Animals : Images/Sorted_by_species/Serpentes/Northern Watersnake/KILC1E__2022-05-27__17-24-42(2)__Nerodia_sipedon.JPG,Ohio Small Animals : location_KILC1E_sequence_index_00006,Ohio Small Animals : KILC1E,1,northern_watersnake,nerodia sipedon,northern watersnake,animalia,chordata,reptilia,squamata,colubridae,nerodia,sipedon,ohio-small-animals/OH_sm_animals_KILC1E__2022-05-27__17-24-42(2)__Nerodia_sipedon.JPG,OH_sm_animals_KILC1E__2022-05-27__17-24-42(2)__Nerodia_sipedon.JPG,e8b5f18de49de8db123f625c65bc65a1
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Serpentes/Northern Watersnake/KILC4N__2022-04-24__15-21-53(2)__Nerodia_sipedon.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Serpentes/Northern Watersnake/KILC4N__2022-04-24__15-21-53(2)__Nerodia_sipedon.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Serpentes/Northern Watersnake/KILC4N__2022-04-24__15-21-53(2)__Nerodia_sipedon.JPG,Ohio Small Animals : Images/Sorted_by_species/Serpentes/Northern Watersnake/KILC4N__2022-04-24__15-21-53(2)__Nerodia_sipedon.JPG,Ohio Small Animals : location_KILC4N_sequence_index_00007,Ohio Small Animals : KILC4N,1,northern_watersnake,nerodia sipedon,northern watersnake,animalia,chordata,reptilia,squamata,colubridae,nerodia,sipedon,ohio-small-animals/OH_sm_animals_KILC4N__2022-04-24__15-21-53(2)__Nerodia_sipedon.JPG,OH_sm_animals_KILC4N__2022-04-24__15-21-53(2)__Nerodia_sipedon.JPG,9425c3f1261b4262ff7e37f57a010c6f
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Serpentes/Northern Watersnake/KILC5W__2022-05-30__12-02-13(2)__Nerodia_sipedon.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Serpentes/Northern Watersnake/KILC5W__2022-05-30__12-02-13(2)__Nerodia_sipedon.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Serpentes/Northern Watersnake/KILC5W__2022-05-30__12-02-13(2)__Nerodia_sipedon.JPG,Ohio Small Animals : Images/Sorted_by_species/Serpentes/Northern Watersnake/KILC5W__2022-05-30__12-02-13(2)__Nerodia_sipedon.JPG,Ohio Small Animals : location_KILC5W_sequence_index_00008,Ohio Small Animals : KILC5W,1,northern_watersnake,nerodia sipedon,northern watersnake,animalia,chordata,reptilia,squamata,colubridae,nerodia,sipedon,ohio-small-animals/OH_sm_animals_KILC5W__2022-05-30__12-02-13(2)__Nerodia_sipedon.JPG,OH_sm_animals_KILC5W__2022-05-30__12-02-13(2)__Nerodia_sipedon.JPG,f1b42d6922eac7d69fe2b6b10907cb5f
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Serpentes/Northern Watersnake/KILD5S__2022-06-25__11-00-37(3)__Nerodia_sipedon.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Serpentes/Northern Watersnake/KILD5S__2022-06-25__11-00-37(3)__Nerodia_sipedon.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Serpentes/Northern Watersnake/KILD5S__2022-06-25__11-00-37(3)__Nerodia_sipedon.JPG,Ohio Small Animals : Images/Sorted_by_species/Serpentes/Northern Watersnake/KILD5S__2022-06-25__11-00-37(3)__Nerodia_sipedon.JPG,Ohio Small Animals : location_KILD5S_sequence_index_00013,Ohio Small Animals : KILD5S,2,northern_watersnake,nerodia sipedon,northern watersnake,animalia,chordata,reptilia,squamata,colubridae,nerodia,sipedon,ohio-small-animals/OH_sm_animals_KILD5S__2022-06-25__11-00-37(3)__Nerodia_sipedon.JPG,OH_sm_animals_KILD5S__2022-06-25__11-00-37(3)__Nerodia_sipedon.JPG,503bb934c6d70d6cc213004332d5da3d
